time, x_accel, z_accel, left_enc, right_enc
6016112, 809, 37, 4, 6
6018072, 813, 36, 4, 6
6020024, 816, 35, 4, 6
6021980, 820, 33, 4, 6
6023932, 823, 34, 4, 6
6025888, 827, 34, 4, 6
6027844, 830, 34, 4, 6
6029800, 834, 32, 4, 6
6031752, 839, 33, 4, 6
6033708, 840, 34, 4, 6
6035664, 840, 32, 4, 6
6037620, 840, 32, 4, 6
6039576, 840, 32, 4, 6
6041528, 840, 31, 4, 6
6043484, 840, 31, 4, 6
6045440, 840, 31, 4, 6
6047392, 840, 30, 4, 6
6049348, 840, 30, 4, 6
6051304, 840, 28, 4, 6
6053260, 840, 28, 4, 6
6055216, 840, 27, 4, 6
6057168, 840, 26, 4, 6
6059124, 840, 25, 4, 6
6061080, 840, 26, 4, 6
6063032, 840, 24, 4, 6
6064988, 840, 25, 4, 6
6066944, 840, 25, 4, 6
6068900, 840, 26, 4, 6
6070856, 840, 27, 4, 6
6072808, 840, 28, 4, 6
6074764, 840, 25, 4, 6
6076720, 840, 25, 4, 6
6078672, 840, 22, 4, 6
6080628, 840, 23, 4, 6
6082584, 840, 23, 4, 6
6084540, 840, 24, 4, 6
6086496, 840, 23, 4, 6
6088448, 840, 22, 4, 6
6090404, 840, 21, 4, 6
6092360, 840, 22, 4, 6
6094312, 840, 22, 4, 6
6096268, 840, 22, 4, 6
6098224, 840, 21, 4, 6
6100180, 841, 19, 4, 6
6102132, 840, 18, 4, 6
6104088, 840, 18, 4, 6
6106044, 841, 18, 4, 6
6108000, 840, 17, 4, 6
6109956, 841, 17, 4, 6
6111908, 841, 17, 4, 6
6113864, 840, 18, 4, 6
6115820, 840, 18, 4, 6
6117776, 840, 17, 4, 6
6119728, 840, 14, 4, 6
6121684, 841, 11, 4, 6
6123640, 840, 10, 4, 6
6125596, 840, 5, 4, 6
6127464, 840, 6, 4, 6
6129332, 840, 6, 4, 6
6131204, 840, 7, 4, 6
6133072, 840, 9, 4, 6
6134944, 840, 12, 4, 6
6136900, 840, 12, 4, 6
6138852, 840, 12, 4, 6
6140808, 840, 10, 4, 6
6142764, 840, 8, 4, 6
6144632, 840, 6, 4, 6
6146504, 840, 6, 4, 6
6148372, 840, 6, 4, 6
6150244, 840, 7, 4, 6
6152112, 840, 9, 4, 6
6153984, 840, 11, 4, 6
6155940, 841, 14, 4, 6
6157892, 841, 15, 4, 6
6159848, 840, 18, 4, 6
6161804, 840, 19, 4, 6
6163760, 840, 18, 4, 6
6165712, 840, 17, 4, 6
6167668, 840, 18, 4, 6
6169624, 841, 18, 4, 6
6171580, 840, 18, 4, 6
6173532, 840, 19, 4, 6
6175488, 841, 20, 4, 6
6177444, 840, 22, 4, 6
6179400, 841, 25, 4, 6
6181352, 840, 27, 4, 6
6183308, 840, 28, 4, 6
6185264, 841, 26, 4, 6
6187220, 840, 25, 4, 6
6189172, 840, 24, 4, 6
6191128, 841, 22, 4, 6
6193084, 841, 20, 4, 6
6195040, 841, 21, 4, 6
6196996, 840, 20, 4, 6
6198948, 840, 22, 4, 6
6200904, 840, 22, 4, 6
6202860, 840, 22, 4, 6
6204812, 840, 21, 4, 6
6206768, 840, 19, 4, 6
6208724, 840, 17, 4, 6
6210680, 840, 18, 4, 6
6212632, 840, 18, 4, 6
6214588, 840, 18, 4, 6
6216544, 840, 16, 4, 6
6218500, 840, 13, 4, 6
6220452, 840, 12, 4, 6
6222408, 841, 10, 4, 6
6224364, 840, 13, 4, 6
6226320, 840, 16, 4, 6
6228272, 840, 15, 4, 6
6230228, 840, 18, 4, 6
6232184, 840, 20, 4, 6
6234140, 840, 21, 4, 6
6236096, 840, 20, 4, 6
6238048, 840, 16, 4, 6
6240004, 840, 14, 4, 6
6241960, 840, 13, 4, 6
6243912, 840, 15, 4, 6
6245868, 840, 18, 4, 6
6247824, 840, 20, 4, 6
6249780, 840, 20, 4, 6
6251736, 840, 21, 4, 6
6253688, 840, 21, 4, 6
6255644, 840, 21, 4, 6
6257600, 840, 20, 4, 6
6259552, 840, 19, 4, 6
6261508, 841, 19, 4, 6
6263464, 840, 18, 4, 6
6265420, 840, 19, 4, 6
6267372, 841, 20, 4, 6
6269328, 840, 20, 4, 6
6271284, 841, 21, 4, 6
6273240, 840, 23, 4, 6
6275192, 840, 22, 4, 6
6277148, 840, 21, 4, 6
6279104, 840, 18, 4, 6
6281060, 840, 15, 4, 6
6283012, 840, 14, 4, 6
6284968, 840, 14, 4, 6
6286924, 840, 15, 4, 6
6288880, 840, 17, 4, 6
6290832, 841, 17, 4, 6
6292788, 841, 16, 4, 6
6294744, 840, 16, 4, 6
6296700, 840, 18, 4, 6
6298656, 840, 18, 4, 6
6300608, 841, 16, 4, 6
6302564, 840, 14, 4, 6
6304520, 840, 16, 4, 6
6306472, 840, 14, 4, 6
6308428, 840, 15, 4, 6
6310384, 840, 17, 4, 6
6312340, 840, 18, 4, 6
6314296, 840, 20, 4, 6
6316248, 840, 22, 4, 6
6318204, 840, 21, 4, 6
6320160, 840, 21, 4, 6
6322112, 840, 20, 4, 6
6324068, 840, 19, 4, 6
6326024, 840, 19, 4, 6
6327980, 840, 20, 4, 6
6329932, 840, 22, 4, 6
6331888, 840, 23, 4, 6
6333844, 840, 22, 4, 6
6335800, 840, 22, 4, 6
6337752, 840, 23, 4, 6
6339708, 841, 23, 4, 6
6341664, 840, 23, 4, 6
6343620, 840, 23, 4, 6
6345572, 840, 24, 4, 6
6347528, 840, 24, 4, 6
6349484, 838, 26, 4, 6
6351440, 834, 28, 4, 6
6353396, 830, 28, 4, 6
6355348, 826, 29, 4, 6
6357304, 822, 28, 4, 6
6359260, 817, 28, 4, 6
6361216, 812, 28, 4, 6
6363168, 807, 28, 4, 6
6365124, 803, 28, 4, 6
6367080, 799, 28, 4, 6
6369036, 795, 29, 4, 6
6370988, 790, 30, 4, 6
6372944, 786, 31, 4, 6
6374900, 782, 30, 4, 6
6376856, 778, 29, 4, 6
6378808, 773, 29, 4, 6
6380764, 769, 30, 4, 6
6382720, 764, 30, 4, 6
6384672, 759, 26, 4, 6
6386628, 755, 24, 4, 6
6388584, 750, 25, 4, 6
6390540, 744, 26, 4, 6
6392492, 739, 29, 4, 6
6394448, 736, 30, 4, 6
6396404, 732, 29, 4, 6
6398360, 727, 28, 4, 6
6400312, 722, 25, 4, 6
6402268, 718, 25, 4, 6
6404224, 712, 23, 4, 6
6406180, 706, 23, 4, 6
6408132, 700, 23, 4, 6
6410088, 696, 23, 4, 6
6412044, 691, 23, 4, 6
6414000, 687, 22, 4, 6
6415952, 682, 22, 4, 6
6417908, 676, 26, 4, 6
6419864, 670, 30, 4, 6
6421820, 664, 35, 4, 6
6423772, 658, 39, 4, 6
6425728, 655, 44, 4, 6
6427684, 648, 49, 4, 6
6429640, 643, 54, 4, 6
6431592, 637, 55, 4, 6
6433548, 633, 55, 4, 6
6435504, 630, 52, 4, 6
6437460, 624, 48, 4, 6
6439412, 620, 44, 4, 6
6441368, 615, 42, 4, 6
6443324, 612, 39, 4, 6
6445280, 607, 40, 5, 6
6447232, 605, 43, 5, 6
6449188, 599, 51, 5, 6
6451144, 595, 60, 5, 6
6453100, 591, 68, 5, 6
6455052, 587, 70, 5, 6
6457008, 583, 70, 5, 6
6458964, 578, 71, 5, 6
6460920, 573, 70, 5, 6
6462872, 568, 67, 5, 6
6464828, 563, 65, 5, 6
6466784, 559, 64, 5, 6
6468740, 554, 68, 5, 6
6470696, 549, 75, 5, 6
6472648, 545, 84, 5, 6
6474604, 541, 90, 5, 6
6476560, 535, 97, 6, 6
6478512, 530, 100, 6, 6
6480552, 525, 100, 6, 6
6482592, 518, 96, 6, 6
6484548, 512, 90, 6, 6
6486504, 505, 83, 6, 6
6488460, 499, 77, 6, 6
6490416, 494, 79, 6, 6
6492368, 488, 83, 6, 6
6494324, 484, 86, 6, 6
6496280, 478, 87, 6, 6
6498236, 472, 86, 6, 6
6500188, 468, 86, 6, 6
6502144, 464, 86, 6, 6
6504100, 458, 82, 6, 6
6506056, 453, 76, 6, 6
6508008, 448, 70, 6, 6
6509964, 443, 67, 6, 6
6511920, 438, 67, 6, 6
6513872, 432, 70, 6, 6
6515828, 427, 75, 6, 6
6517784, 422, 77, 6, 6
6519740, 416, 80, 6, 6
6521692, 410, 83, 6, 6
6523648, 405, 86, 6, 6
6525604, 400, 83, 6, 6
6527560, 395, 80, 6, 6
6529512, 389, 74, 6, 6
6531468, 384, 71, 6, 6
6533424, 380, 69, 6, 6
6535380, 375, 68, 6, 6
6537332, 369, 68, 6, 6
6539288, 364, 68, 6, 6
6541244, 358, 69, 6, 6
6543200, 353, 71, 6, 6
6545152, 346, 70, 6, 6
6547108, 340, 70, 6, 6
6549064, 334, 68, 6, 6
6551020, 328, 67, 6, 6
6552972, 323, 68, 6, 6
6554928, 318, 69, 6, 6
6556884, 312, 72, 6, 6
6558840, 307, 73, 6, 6
6560792, 301, 75, 6, 6
6562748, 296, 77, 6, 6
6564704, 290, 80, 6, 6
6566660, 286, 83, 6, 6
6568612, 280, 85, 6, 6
6570568, 273, 85, 6, 6
6572524, 268, 85, 6, 6
6574480, 262, 83, 6, 6
6576436, 256, 84, 6, 6
6578388, 250, 84, 6, 6
6580344, 244, 85, 6, 6
6582300, 238, 86, 6, 6
6584256, 232, 87, 6, 6
6586208, 225, 89, 6, 6
6588164, 219, 92, 6, 6
6590120, 213, 93, 6, 6
6592076, 206, 93, 6, 6
6594028, 199, 92, 6, 6
6595984, 194, 92, 6, 6
6597940, 187, 94, 6, 6
6599896, 180, 93, 6, 6
6601848, 173, 95, 6, 6
6603804, 167, 97, 6, 6
6605760, 161, 99, 6, 6
6607716, 154, 102, 6, 6
6609752, 147, 103, 6, 6
6611792, 142, 103, 6, 6
6613832, 136, 103, 6, 6
6615872, 131, 103, 6, 6
6617912, 124, 104, 6, 6
6619952, 117, 102, 6, 6
6621992, 110, 101, 6, 6
6624032, 102, 101, 6, 6
6626072, 97, 101, 6, 6
6628028, 91, 103, 6, 6
6629984, 85, 104, 6, 6
6631940, 79, 104, 6, 6
6633896, 73, 105, 6, 6
6635848, 65, 103, 6, 6
6637804, 61, 101, 6, 6
6639760, 57, 101, 6, 6
6641716, 50, 102, 6, 6
6643668, 43, 102, 6, 6
6645624, 38, 102, 6, 6
6647580, 32, 104, 6, 6
6649532, 27, 107, 6, 6
6651488, 22, 109, 6, 6
6653444, 14, 109, 6, 6
6655400, 9, 110, 6, 6
6657268, 6, 111, 6, 6
6659140, 5, 110, 6, 6
6661008, 6, 111, 6, 6
6662880, 6, 113, 6, 6
6664748, 6, 111, 6, 6
6666620, 5, 111, 6, 6
6668488, 5, 109, 6, 6
6670360, 6, 108, 6, 6
6672228, 6, 110, 6, 6
6674100, 4, 114, 6, 6
6675968, 5, 114, 6, 6
6677840, 5, 114, 6, 6
6679708, 6, 114, 6, 6
6681580, 5, 112, 6, 6
6683448, 5, 112, 6, 6
6685320, 6, 111, 6, 6
6687188, 5, 111, 6, 6
6689060, 4, 112, 6, 6
6690928, 5, 113, 6, 6
6692800, 5, 114, 6, 6
6694668, 5, 116, 6, 6
6696540, 5, 118, 6, 6
6698408, 5, 118, 6, 6
6700280, 6, 119, 6, 6
6702148, 5, 120, 6, 6
6704020, 6, 121, 6, 6
6705888, 5, 120, 6, 6
6707760, 5, 120, 6, 6
6709628, 5, 119, 6, 6
6711500, 5, 120, 6, 6
6713368, 5, 122, 6, 6
6715240, 5, 123, 6, 6
6717108, 5, 123, 6, 6
6718980, 5, 124, 6, 6
6720848, 5, 124, 6, 6
6722720, 6, 123, 6, 6
6724588, 5, 122, 6, 6
6726460, 5, 123, 6, 6
6728328, 6, 123, 6, 6
6730200, 6, 124, 6, 6
6732068, 5, 126, 6, 6
6733940, 5, 127, 6, 6
6735808, 5, 127, 6, 6
6737680, 5, 128, 6, 6
6739548, 5, 129, 6, 6
6741420, 5, 128, 6, 6
6743288, 5, 129, 6, 6
6745160, 6, 130, 6, 6
6747028, 5, 132, 6, 6
6748900, 5, 131, 6, 6
6750768, 4, 130, 6, 6
6752640, 6, 130, 6, 6
6754508, 5, 129, 6, 6
6756380, 5, 131, 6, 6
6758248, 5, 132, 6, 6
6760120, 6, 132, 6, 6
6761988, 5, 132, 6, 6
6763860, 5, 133, 6, 6
6765728, 5, 133, 6, 6
6767600, 5, 134, 6, 6
6769468, 5, 135, 6, 6
6771340, 5, 135, 6, 6
6773208, 5, 136, 6, 6
6775080, 5, 136, 6, 6
6776948, 5, 137, 6, 6
6778820, 5, 139, 6, 6
6780688, 5, 138, 6, 6
6782560, 6, 139, 6, 6
6784428, 5, 138, 6, 6
6786300, 5, 138, 6, 6
6788168, 5, 138, 6, 6
6790040, 5, 139, 6, 6
6791908, 5, 139, 6, 6
6793780, 5, 139, 6, 6
6795648, 5, 138, 6, 6
6797520, 5, 137, 6, 6
6799388, 5, 137, 6, 6
6801260, 5, 137, 6, 6
6803128, 5, 137, 6, 6
6805000, 6, 138, 6, 6
6806868, 5, 139, 6, 6
6808740, 4, 140, 6, 6
6810608, 5, 140, 6, 6
6812480, 6, 141, 6, 6
6814348, 5, 141, 6, 6
6816220, 4, 140, 6, 6
6818088, 5, 140, 6, 6
6819960, 6, 140, 6, 6
6821828, 5, 139, 6, 6
6823700, 5, 139, 6, 6
6825568, 5, 141, 6, 6
6827440, 5, 141, 6, 6
6829308, 5, 141, 6, 6
6831180, 5, 141, 6, 6
6833048, 5, 142, 6, 6
6834920, 6, 143, 6, 6
6836788, 5, 141, 6, 6
6838660, 5, 140, 6, 6
6840528, 5, 141, 6, 6
6842400, 5, 142, 6, 6
6844268, 5, 141, 6, 6
6846140, 5, 141, 6, 6
6848008, 5, 143, 6, 6
6849880, 6, 142, 6, 6
6851748, 5, 142, 6, 6
6853620, 5, 141, 6, 6
6855488, 5, 142, 6, 6
6857360, 5, 140, 6, 6
6859228, 5, 141, 6, 6
6861100, 5, 141, 6, 6
6862968, 5, 141, 6, 6
6864840, 6, 141, 6, 6
6866708, 5, 141, 6, 6
6868580, 5, 141, 6, 6
6870448, 5, 141, 6, 6
6872320, 5, 140, 6, 6
6874188, 5, 139, 6, 6
6876060, 4, 139, 6, 6
6877928, 5, 139, 6, 6
6879800, 5, 139, 6, 6
6881668, 5, 140, 6, 6
6883540, 5, 140, 6, 6
6885408, 5, 139, 6, 6
6887280, 6, 139, 6, 6
6889148, 5, 139, 6, 6
6891020, 4, 140, 6, 6
6892888, 5, 140, 6, 6
6894760, 6, 140, 6, 6
6896628, 5, 141, 6, 6
6898500, 5, 141, 6, 6
6900368, 5, 142, 6, 6
6902240, 5, 142, 6, 6
6904108, 5, 143, 6, 6
6905980, 5, 144, 6, 6
6907848, 5, 146, 6, 6
6909720, 5, 145, 6, 6
6911588, 5, 144, 6, 6
6913460, 5, 145, 6, 6
6915328, 5, 145, 6, 6
6917200, 5, 145, 6, 6
6919068, 5, 144, 6, 6
6920940, 5, 143, 6, 6
6922808, 5, 144, 6, 6
6924680, 6, 144, 6, 6
6926548, 4, 145, 6, 6
6928420, 5, 145, 6, 6
6930288, 5, 147, 6, 6
6932160, 5, 146, 6, 6
6934028, 5, 146, 6, 6
6935900, 5, 144, 6, 6
6937768, 5, 145, 6, 6
6939640, 5, 145, 6, 6
6941508, 5, 146, 6, 6
6943380, 5, 147, 6, 6
6945248, 5, 148, 6, 6
6947120, 6, 147, 6, 6
6948988, 5, 145, 6, 6
6950860, 5, 144, 6, 6
6952728, 5, 143, 6, 6
6954600, 5, 143, 6, 6
6956468, 5, 143, 6, 6
6958340, 5, 145, 6, 6
6960208, 5, 147, 6, 6
6962080, 5, 148, 6, 6
6963948, 5, 147, 6, 6
6965820, 5, 146, 6, 6
6967688, 5, 146, 6, 6
6969560, 6, 144, 6, 6
6971428, 5, 140, 6, 6
6973300, 5, 136, 6, 6
6975168, 5, 135, 6, 6
6977040, 5, 137, 6, 6
6978908, 5, 140, 6, 6
6980780, 5, 141, 6, 6
6982648, 6, 143, 6, 6
6984520, 6, 143, 6, 6
6986388, 5, 142, 6, 6
6988260, 5, 140, 6, 6
6990128, 5, 140, 6, 6
6992000, 5, 136, 6, 6
6993868, 5, 134, 6, 6
6995740, 5, 134, 6, 6
6997608, 5, 136, 6, 6
6999480, 6, 137, 6, 6
7001348, 5, 139, 5, 6
7003220, 5, 137, 5, 6
7005088, 5, 137, 5, 6
7006960, 6, 140, 5, 6
7008828, 5, 138, 5, 6
7010700, 5, 138, 5, 6
7012568, 5, 139, 5, 6
7014440, 6, 138, 5, 6
7016308, 5, 137, 5, 6
7018180, 5, 138, 5, 6
7020048, 5, 138, 5, 6
7021920, 5, 138, 5, 6
7023788, 5, 137, 5, 6
7025660, 5, 138, 5, 6
7027528, 5, 138, 5, 6
7029400, 5, 138, 5, 6
7031268, 5, 137, 5, 6
7033140, 5, 134, 5, 6
7035008, 5, 132, 5, 6
7036880, 5, 131, 5, 6
7038748, 5, 131, 5, 6
7040620, 5, 132, 5, 6
7042488, 5, 130, 5, 6
7044360, 5, 128, 5, 6
7046228, 5, 126, 5, 6
7048100, 5, 126, 5, 6
7049968, 5, 125, 5, 6
7051840, 5, 125, 5, 6
7053708, 5, 124, 5, 6
7055580, 5, 123, 5, 6
7057448, 5, 121, 5, 6
7059320, 5, 118, 5, 6
7061188, 5, 117, 5, 6
7063060, 5, 116, 5, 6
7064928, 5, 114, 5, 6
7066800, 6, 112, 5, 6
7068668, 5, 111, 5, 6
7070540, 5, 110, 5, 6
7072408, 5, 109, 5, 6
7074280, 6, 108, 5, 6
7076148, 5, 106, 5, 6
7078020, 5, 104, 5, 6
7079888, 5, 103, 5, 6
7081760, 5, 102, 5, 6
7083628, 5, 99, 5, 6
7085412, 5, 98, 5, 6
7087200, 5, 96, 5, 6
7088984, 6, 96, 5, 6
7090768, 5, 96, 5, 6
7092556, 5, 95, 5, 6
7094340, 5, 96, 5, 6
7096124, 5, 95, 5, 6
7097908, 5, 95, 5, 6
7099692, 5, 94, 5, 6
7101480, 6, 95, 5, 6
7103264, 5, 94, 5, 6
7105048, 5, 93, 5, 6
7106836, 5, 92, 5, 6
7108624, 5, 93, 5, 6
7110404, 5, 94, 5, 6
7112188, 5, 94, 5, 6
7113972, 5, 93, 5, 6
7115760, 6, 93, 5, 6
7117544, 5, 93, 5, 6
7119328, 5, 93, 5, 6
7121112, 5, 94, 5, 6
7122900, 5, 95, 5, 6
7124684, 5, 94, 5, 6
7126468, 5, 94, 5, 6
7128252, 5, 93, 5, 6
7130040, 5, 92, 5, 6
7131824, 5, 92, 5, 6
7133608, 5, 92, 5, 6
7135392, 5, 92, 5, 6
7137180, 5, 91, 5, 6
7138964, 5, 90, 5, 6
7140748, 5, 89, 5, 6
7142536, 5, 88, 5, 6
7144320, 5, 87, 5, 6
7146104, 7, 85, 5, 6
7147888, 5, 85, 5, 6
7149672, 5, 85, 5, 6
7151460, 5, 83, 5, 6
7153244, 5, 82, 5, 6
7155028, 5, 82, 5, 6
7156812, 5, 83, 5, 6
7158600, 5, 88, 5, 6
7160384, 5, 91, 5, 6
7162168, 5, 98, 5, 6
7163956, 5, 106, 5, 6
7165824, 5, 111, 5, 6
7167696, 6, 115, 5, 6
7169564, 5, 116, 5, 6
7171432, 5, 116, 5, 6
7173304, 5, 116, 5, 6
7175180, 5, 116, 5, 6
7177044, 5, 117, 5, 6
7178912, 5, 119, 5, 6
7180784, 6, 121, 5, 6
7182652, 5, 123, 5, 6
7184524, 5, 126, 5, 6
7186392, 5, 129, 5, 6
7188264, 5, 131, 5, 6
7190136, 5, 132, 5, 6
7192004, 5, 133, 5, 6
7193876, 5, 132, 5, 6
7195744, 6, 134, 5, 6
7197616, 6, 136, 5, 6
7199484, 5, 136, 5, 6
7201352, 5, 138, 5, 6
7203224, 6, 140, 5, 6
7205092, 6, 143, 5, 6
7206964, 11, 145, 5, 6
7208920, 16, 145, 5, 6
7210872, 20, 143, 5, 6
7212828, 24, 143, 5, 6
7214784, 29, 142, 5, 6
7216740, 34, 140, 5, 6
7218696, 39, 139, 5, 6
7220648, 44, 139, 5, 6
7222604, 50, 139, 5, 6
7224560, 56, 141, 5, 6
7226512, 61, 142, 5, 6
7228468, 67, 144, 5, 6
7230424, 72, 143, 5, 6
7232380, 76, 142, 5, 6
7234336, 80, 139, 5, 6
7236288, 84, 137, 5, 6
7238244, 89, 135, 5, 6
7240200, 95, 134, 5, 6
7242152, 99, 132, 5, 6
7244108, 103, 133, 5, 6
7246148, 109, 138, 5, 6
7248188, 114, 141, 5, 6
7250228, 122, 142, 5, 6
7252268, 128, 142, 5, 6
7254308, 135, 143, 5, 6
7256348, 141, 141, 5, 6
7258388, 147, 139, 5, 6
7260428, 151, 137, 5, 6
7262468, 158, 133, 5, 6
7264508, 163, 130, 5, 6
7266548, 171, 130, 5, 6
7268588, 176, 129, 5, 6
7270628, 182, 127, 5, 6
7272668, 189, 123, 5, 6
7274708, 194, 115, 5, 6
7276748, 199, 108, 5, 6
7278788, 206, 100, 5, 6
7280828, 211, 94, 5, 6
7282784, 216, 87, 5, 6
7284744, 221, 82, 5, 6
7286696, 226, 79, 5, 6
7288648, 231, 80, 5, 6
7290604, 236, 84, 5, 6
7292560, 242, 87, 5, 6
7294516, 248, 90, 5, 6
7296468, 254, 92, 5, 6
7298424, 260, 94, 5, 6
7300380, 264, 96, 4, 6
7302332, 269, 98, 4, 6
7304288, 273, 96, 4, 6
7306252, 278, 95, 4, 6
7308200, 284, 95, 4, 6
7310156, 291, 94, 4, 6
7312108, 294, 95, 4, 6
7314064, 300, 95, 4, 6
7316020, 304, 91, 4, 6
7317976, 309, 89, 4, 6
7319928, 315, 86, 4, 6
7321884, 318, 84, 4, 6
7323840, 321, 82, 4, 6
7325796, 326, 78, 4, 6
7327756, 331, 75, 4, 6
7329704, 336, 72, 4, 6
7331660, 341, 71, 4, 6
7333612, 346, 72, 4, 6
7335568, 351, 72, 4, 6
7337524, 355, 72, 4, 6
7339480, 359, 74, 4, 6
7341432, 364, 76, 4, 6
7343388, 369, 77, 4, 6
7345344, 373, 78, 4, 6
7347300, 380, 78, 4, 6
7349260, 384, 77, 4, 6
7351208, 388, 77, 4, 6
7353164, 393, 77, 4, 6
7355120, 397, 77, 4, 6
7357072, 401, 74, 4, 6
7359028, 405, 73, 4, 6
7360984, 409, 71, 4, 6
7362940, 414, 69, 4, 6
7364892, 419, 68, 4, 6
7366848, 423, 66, 4, 6
7368804, 428, 66, 4, 6
7370764, 432, 66, 4, 6
7372716, 437, 64, 4, 6
7374668, 441, 62, 4, 6
7376624, 446, 61, 4, 6
7378580, 452, 60, 4, 6
7380532, 456, 60, 4, 6
7382488, 460, 60, 4, 6
7384444, 465, 62, 4, 6
7386400, 470, 65, 4, 6
7388356, 475, 64, 4, 6
7390308, 479, 64, 4, 6
7392272, 484, 66, 4, 6
7394220, 490, 66, 4, 6
7396172, 495, 66, 4, 6
7398128, 500, 66, 4, 6
7400084, 504, 65, 4, 6
7402040, 508, 65, 4, 6
7403992, 513, 64, 4, 6
7405948, 518, 61, 4, 6
7407904, 524, 58, 4, 6
7409860, 528, 57, 4, 6
7411812, 533, 58, 4, 6
7413776, 537, 59, 4, 6
7415724, 542, 58, 4, 6
7417680, 546, 57, 4, 6
7419636, 551, 56, 4, 6
7421588, 556, 56, 4, 6
7423544, 560, 56, 4, 6
7425500, 564, 55, 4, 6
7427452, 569, 55, 4, 6
7429408, 574, 56, 4, 6
7431364, 579, 56, 4, 6
7433320, 586, 59, 4, 6
7435280, 588, 58, 4, 6
7437228, 592, 60, 4, 6
7439184, 598, 60, 4, 6
7441140, 604, 59, 4, 6
7443092, 610, 59, 4, 6
7445048, 614, 59, 4, 6
7447004, 618, 58, 4, 6
7448960, 622, 58, 4, 6
7450912, 628, 55, 4, 6
7452868, 632, 54, 4, 6
7454824, 636, 52, 4, 6
7456784, 640, 52, 4, 6
7458732, 644, 53, 4, 6
7460688, 649, 50, 4, 6
7462644, 652, 50, 4, 6
7464600, 656, 51, 4, 6
7466552, 661, 50, 4, 6
7468508, 666, 49, 4, 6
7470464, 668, 48, 4, 6
7472420, 673, 48, 4, 6
7474372, 679, 50, 4, 6
7476328, 682, 50, 4, 6
7478292, 686, 50, 4, 6
7480240, 691, 51, 4, 6
7482196, 694, 48, 4, 6
7484148, 697, 47, 4, 6
7486104, 700, 46, 4, 6
7488060, 703, 46, 4, 6
7490012, 706, 47, 4, 6
7491968, 709, 44, 4, 6
7493924, 713, 43, 4, 6
7495880, 716, 44, 4, 6
7497832, 720, 44, 4, 6
7499796, 724, 43, 4, 6
7501744, 728, 42, 4, 6
7503700, 731, 41, 4, 6
7505652, 731, 40, 4, 6
7507608, 734, 39, 4, 6
7509564, 737, 39, 4, 6
7511520, 742, 40, 4, 6
7513472, 746, 39, 4, 6
7515428, 749, 40, 4, 6
7517384, 752, 41, 4, 6
7519340, 754, 41, 4, 6
7521300, 757, 40, 4, 6
7523248, 759, 38, 4, 6
7525204, 760, 38, 4, 6
7527160, 763, 38, 4, 6
7529112, 767, 36, 4, 6
7531068, 770, 37, 4, 6
7533024, 773, 37, 4, 6
7534980, 776, 36, 4, 6
7536932, 778, 36, 4, 6
7538888, 780, 37, 4, 6
7540844, 782, 36, 4, 6
7542804, 784, 38, 4, 6
7544752, 787, 36, 4, 6
7546708, 789, 36, 4, 6
7548664, 791, 34, 4, 6
7550620, 794, 34, 4, 6
7552572, 796, 35, 4, 6
7554528, 798, 35, 4, 6
7556484, 801, 34, 4, 6
7558440, 802, 34, 4, 6
7560396, 805, 33, 4, 6
7562348, 807, 34, 4, 6
7564312, 809, 33, 4, 6
7566260, 810, 33, 4, 6
7568212, 813, 32, 4, 6
7570168, 815, 30, 4, 6
7572124, 817, 32, 4, 6
7574080, 818, 33, 4, 6
7576036, 820, 32, 4, 6
7577988, 823, 32, 4, 6
7579944, 825, 31, 4, 6
7581900, 828, 32, 4, 6
7583852, 830, 34, 4, 6
7585816, 830, 34, 4, 6
7587764, 831, 32, 4, 6
7589720, 832, 30, 4, 6
7591676, 834, 27, 4, 6
7593628, 836, 26, 4, 6
7595584, 838, 26, 4, 6
7597540, 839, 26, 4, 6
7599496, 841, 28, 4, 6
7601448, 840, 30, 4, 6
7603404, 840, 30, 4, 6
7605360, 840, 29, 4, 6
7607320, 840, 25, 4, 6
7609268, 840, 22, 4, 6
7611224, 841, 20, 4, 6
7613180, 840, 19, 4, 6
7615136, 840, 18, 4, 6
7617088, 840, 20, 4, 6
7619044, 840, 19, 4, 6
7621000, 841, 19, 4, 6
7622952, 840, 19, 4, 6
7624908, 840, 21, 4, 6
7626864, 840, 21, 4, 6
7628824, 841, 21, 4, 6
7630772, 840, 22, 4, 6
7632728, 840, 20, 4, 6
7634684, 840, 19, 4, 6
7636640, 840, 19, 4, 6
7638592, 841, 22, 4, 6
7640548, 840, 25, 4, 6
7642504, 840, 27, 4, 6
7644460, 841, 29, 4, 6
7646412, 840, 31, 4, 6
7648368, 840, 30, 4, 6
7650328, 840, 30, 4, 6
7652280, 840, 29, 4, 6
7654236, 840, 29, 4, 6
7656188, 840, 29, 4, 6
7658144, 840, 30, 4, 6
7660100, 840, 31, 4, 6
7662056, 840, 33, 4, 6
7664008, 840, 34, 4, 6
7665964, 840, 34, 4, 6
7667920, 840, 37, 4, 6
7669872, 840, 36, 4, 6
7671832, 840, 33, 4, 6
7673784, 840, 32, 4, 6
7675740, 840, 31, 4, 6
7677696, 841, 31, 4, 6
7679648, 840, 30, 4, 6
7681604, 840, 31, 4, 6
7683560, 840, 31, 4, 6
7685516, 840, 30, 4, 6
7687468, 840, 29, 4, 6
7689424, 840, 29, 4, 6
7691380, 841, 30, 4, 6
7693336, 841, 31, 4, 6
