time, x, z
12314936, 284, 98
12316468, 285, 101
12318080, 284, 100
12319696, 283, 101
12321312, 283, 100
12322928, 283, 99
12324456, 284, 98
12325992, 283, 98
12327516, 284, 97
12329048, 284, 98
12330576, 284, 99
12332112, 283, 101
12333720, 283, 102
12335336, 282, 104
12336952, 282, 106
12338568, 281, 109
12340180, 280, 109
12341796, 280, 109
12343412, 280, 108
12345028, 280, 105
12346640, 279, 106
12348256, 279, 108
12349872, 279, 109
12351488, 280, 110
12353100, 283, 111
12354716, 282, 112
12356332, 282, 113
12357948, 282, 112
12359560, 282, 111
12361176, 282, 110
12362792, 282, 107
12364408, 281, 103
12366020, 282, 100
12367636, 283, 98
12369168, 284, 98
12370696, 285, 96
12372228, 285, 96
12373756, 285, 97
12375288, 285, 99
12376816, 285, 98
12378348, 286, 97
12379876, 284, 96
12381408, 283, 96
12382936, 285, 96
12384468, 286, 94
12385996, 286, 96
12387528, 287, 95
12389056, 288, 95
12390588, 289, 96
12392116, 287, 96
12393648, 287, 98
12395176, 287, 98
12396708, 287, 99
12398236, 288, 99
12399768, 288, 99
12401296, 289, 100
12402912, 288, 101
12404528, 288, 101
12406140, 288, 99
12407672, 289, 97
12409200, 289, 96
12410732, 290, 96
12412260, 289, 97
12413792, 288, 96
12415320, 287, 97
12416852, 286, 98
12418380, 286, 99
12419912, 286, 100
12421528, 285, 102
12423140, 284, 104
12424756, 284, 105
12426372, 284, 104
12427988, 283, 104
12429600, 281, 104
12431216, 282, 104
12432832, 280, 103
12434452, 280, 103
12436060, 280, 101
12437676, 281, 101
12439292, 283, 103
12440908, 283, 104
12442520, 283, 108
12444136, 286, 109
12445752, 283, 104
12447368, 283, 104
12448980, 281, 100
12450596, 280, 100
12452212, 282, 103
12453828, 286, 102
12455440, 286, 102
12457056, 287, 104
12458672, 285, 103
12460288, 284, 104
12461900, 284, 108
12463516, 283, 107
12465132, 284, 108
12466748, 283, 105
12468360, 284, 106
12469976, 285, 111
12471592, 284, 110
12473208, 285, 107
12474820, 284, 104
12476440, 286, 104
12478052, 288, 106
12479668, 288, 108
12481280, 290, 111
12482896, 289, 110
12484512, 289, 108
12486128, 289, 106
12487740, 289, 106
12489356, 290, 109
12490972, 290, 109
12492588, 288, 108
12494200, 287, 109
12495816, 288, 106
12497432, 286, 106
12499048, 288, 104
12500660, 287, 107
12502276, 288, 108
12503892, 287, 108
12505508, 288, 107
12507120, 288, 106
12508736, 291, 106
12510352, 289, 104
12511968, 290, 106
12513580, 290, 107
12515196, 289, 104
12516812, 290, 103
12518428, 288, 102
12520040, 288, 104
12521656, 287, 103
12523272, 287, 108
12524888, 286, 107
12526500, 287, 105
12528116, 285, 102
12529732, 286, 103
12531348, 285, 101
12532960, 285, 103
12534576, 285, 105
12536192, 287, 104
12537808, 285, 102
12539420, 286, 103
12541036, 285, 105
12542652, 285, 104
12544268, 287, 105
12545880, 287, 108
12547496, 286, 107
12549112, 286, 110
12550728, 287, 108
12552340, 286, 105
12553956, 287, 107
12555572, 286, 107
12557188, 287, 108
12558800, 287, 106
12560416, 287, 106
12562032, 286, 105
12563648, 285, 105
12565260, 286, 107
12566876, 286, 108
12568492, 285, 110
12570108, 285, 109
12571720, 286, 108
12573336, 286, 106
12574952, 287, 105
12576568, 289, 108
12578180, 287, 103
12579796, 287, 102
12581412, 287, 104
12583028, 286, 104
12584640, 285, 106
12586256, 285, 109
12587872, 286, 110
12589488, 287, 111
12591100, 286, 109
12592716, 285, 108
12594332, 285, 108
12595948, 286, 104
12597560, 286, 101
12599176, 285, 99
12600708, 285, 98
12602236, 284, 97
12603768, 284, 99
12605296, 284, 102
12606912, 284, 104
12608532, 285, 107
12610140, 286, 108
12611756, 284, 108
12613372, 284, 109
12614988, 283, 107
12616600, 283, 106
12618216, 283, 103
12619832, 283, 102
12621448, 283, 101
12623060, 283, 103
12624676, 283, 104
12626292, 285, 106
12627908, 285, 107
12629520, 285, 108
12631136, 286, 109
12632752, 287, 110
12634368, 286, 110
12635980, 285, 108
12637596, 285, 106
12639212, 286, 106
12640828, 286, 105
12642440, 286, 104
12644056, 286, 104
12645672, 285, 104
12647288, 285, 104
12648900, 284, 106
12650520, 284, 106
12652132, 285, 108
12653748, 284, 107
12655360, 284, 106
12656976, 285, 105
12658592, 286, 104
12660208, 285, 104
12661820, 285, 102
12663436, 286, 102
12665052, 285, 102
12666668, 286, 100
12668280, 285, 102
12669896, 286, 100
12671512, 286, 102
12673128, 286, 103
12674740, 285, 104
12676356, 285, 104
12677972, 285, 103
12679588, 285, 101
12681200, 285, 100
12682816, 285, 100
12684432, 286, 99
12685960, 286, 101
12687576, 286, 101
12689192, 286, 100
12690808, 286, 102
12692420, 286, 103
12694036, 285, 104
12695652, 285, 104
12697268, 284, 105
12698880, 285, 104
12700496, 286, 102
12702112, 286, 101
12703728, 284, 100
12705340, 283, 101
12706956, 284, 102
12708572, 284, 102
12710188, 283, 102
12711800, 282, 102
12713416, 282, 103
12715032, 282, 104
12716648, 283, 104
12718260, 284, 104
12719876, 284, 105
12721492, 284, 105
12723108, 283, 106
12724720, 284, 105
12726336, 284, 104
12727952, 282, 105
12729568, 282, 106
12731180, 283, 104
12732796, 284, 103
12734412, 284, 105
12736028, 284, 106
12737640, 284, 108
12739256, 284, 109
12740872, 284, 110
12742488, 284, 110
12744100, 284, 110
12745716, 284, 111
12747332, 284, 111
12748948, 284, 111
12750560, 286, 111
12752176, 286, 112
12753792, 286, 114
12755408, 286, 118
12757020, 285, 118
12758636, 286, 118
12760252, 286, 119
12761868, 284, 119
12763480, 284, 119
12765096, 284, 121
12766712, 284, 122
12768328, 285, 121
12769940, 286, 121
12771556, 285, 121
12773172, 286, 122
12774788, 287, 124
12776400, 287, 124
12778016, 286, 125
12779632, 285, 128
12781248, 284, 127
12782860, 285, 130
12784476, 285, 128
12786092, 284, 128
12787708, 285, 128
12789320, 287, 129
12790936, 287, 128
12792552, 287, 128
12794168, 286, 127
12795780, 286, 127
12797396, 285, 128
12799012, 286, 129
12800628, 286, 130
12802240, 285, 130
12803856, 286, 131
12805472, 286, 131
12807088, 286, 130
12808700, 287, 129
12810316, 286, 128
12811932, 287, 128
12813548, 286, 129
12815160, 285, 131
12816776, 284, 129
12818392, 285, 128
12820008, 285, 127
12821620, 285, 127
12823236, 285, 127
12824852, 286, 128
12826468, 287, 128
12828080, 287, 128
12829704, 286, 127
12831312, 286, 128
12832928, 285, 130
12834540, 286, 131
12836156, 285, 132
12837772, 285, 129
12839388, 285, 126
12841000, 285, 123
12842616, 286, 122
12844232, 286, 123
12845848, 286, 125
12847460, 287, 125
12849076, 288, 125
12850692, 287, 123
12852308, 287, 124
12853920, 286, 126
12855536, 285, 128
12857152, 285, 128
12858768, 285, 128
12860380, 285, 126
12861996, 285, 125
12863612, 285, 125
12865228, 286, 126
12866840, 288, 126
12868456, 289, 125
12870072, 288, 124
12871692, 289, 126
12873300, 288, 125
12874916, 287, 126
12876532, 287, 128
12878148, 286, 126
12879760, 288, 124
12881376, 288, 125
12882992, 287, 124
12884608, 287, 124
12886220, 286, 123
12887836, 286, 123
12889452, 285, 122
12891068, 285, 118
12892680, 285, 114
12894296, 285, 110
12895912, 284, 105
12897528, 283, 101
12899140, 283, 96
12900672, 283, 92
12902200, 284, 93
12903732, 283, 88
12905260, 285, 83
12906792, 284, 83
12908320, 284, 83
12909852, 282, 86
12911380, 281, 86
12912912, 279, 86
12914440, 278, 87
12915972, 276, 87
12917500, 276, 85
12919032, 276, 82
12920560, 275, 75
12922092, 274, 68
12923620, 274, 63
12925152, 273, 59
12926680, 272, 55
12928212, 271, 53
12929740, 270, 50
12931272, 270, 49
12932800, 270, 48
12934332, 270, 48
12935860, 271, 51
12937392, 272, 54
12938920, 270, 56
12940452, 269, 55
12941980, 266, 54
12943512, 266, 51
12945040, 266, 48
12946576, 266, 45
12948100, 266, 41
12949632, 267, 38
12951160, 268, 36
12952696, 267, 35
12954220, 267, 35
12955752, 268, 36
12957280, 268, 39
12958816, 268, 41
12960340, 268, 43
12961872, 268, 43
12963400, 268, 43
12964936, 267, 43
12966460, 268, 42
12967992, 269, 41
12969520, 270, 41
12971056, 269, 41
12972580, 270, 42
12974112, 270, 44
12975640, 270, 46
12977176, 269, 48
12978700, 267, 49
12980236, 267, 54
12981760, 268, 54
12983292, 269, 55
12984820, 271, 55
12986352, 271, 56
12987880, 272, 58
12989412, 272, 59
12990940, 273, 61
12992472, 274, 61
12994000, 274, 63
12995532, 274, 67
12997060, 273, 72
12998592, 273, 78
13000120, 275, 84
13001652, 275, 90
13003180, 276, 95
13004712, 275, 100
13006328, 276, 101
13007940, 278, 100
13009556, 279, 98
13011088, 279, 97
13012616, 280, 96
13014152, 281, 96
13015676, 282, 97
13017208, 283, 98
13018736, 283, 99
13020272, 283, 99
13021796, 283, 100
13023412, 283, 100
13025028, 283, 100
13026640, 283, 97
13028172, 283, 94
13029700, 283, 89
13031232, 283, 85
13032760, 285, 84
13034292, 284, 81
13035820, 283, 82
13037352, 283, 83
13038880, 282, 85
13040412, 281, 86
13041940, 280, 87
13043472, 280, 90
13045000, 279, 92
13046532, 278, 94
13048060, 278, 94
13049592, 278, 92
13051120, 278, 87
13052652, 276, 85
13054180, 277, 84
13055712, 277, 83
13057240, 277, 81
13058772, 277, 80
13060300, 276, 80
13061832, 274, 81
13063360, 273, 83
13064892, 271, 85
13066420, 273, 88
13067952, 273, 89
13069480, 276, 89
13071012, 274, 86
13072540, 276, 84
13074072, 276, 82
13075600, 277, 79
13077132, 276, 77
13078664, 275, 77
13080192, 275, 76
13081720, 276, 78
13083252, 275, 80
13084784, 276, 82
13086312, 277, 84
13087840, 278, 87
13089372, 279, 90
13090904, 280, 93
13092432, 280, 94
13093960, 281, 94
13095492, 281, 93
13097024, 281, 92
13098552, 281, 91
13100080, 282, 91
13101612, 281, 92
13103144, 283, 92
13104672, 284, 94
13106200, 284, 96
13107732, 285, 97
13109268, 285, 99
13110792, 284, 100
13112408, 283, 101
13114020, 282, 100
13115636, 281, 98
13117168, 280, 96
13118696, 281, 95
13120228, 281, 94
13121756, 281, 93
13123288, 281, 91
13124816, 279, 90
13126348, 279, 90
13127876, 278, 90
13129408, 279, 89
13130936, 279, 89
13132468, 279, 89
13133996, 279, 90
13135528, 278, 90
13137056, 277, 89
13138588, 278, 89
13140116, 278, 89
13141648, 278, 87
13143176, 277, 86
13144708, 277, 84
13146240, 276, 82
13147768, 275, 82
13149296, 276, 82
13150828, 276, 83
13152360, 275, 84
13153888, 276, 84
13155416, 276, 86
13156948, 276, 87
13158480, 275, 86
13160008, 275, 85
13161536, 276, 84
13163068, 276, 82
13164600, 276, 83
13166128, 276, 83
13167656, 276, 83
13169188, 275, 83
13170720, 276, 83
13172248, 278, 84
13173780, 278, 85
13175308, 279, 85
13176844, 279, 85
13178368, 279, 84
13179896, 279, 85
13181428, 279, 84
13182956, 278, 83
13184488, 278, 83
13186016, 278, 83
13187548, 278, 84
13189076, 279, 85
13190608, 280, 85
13192136, 280, 85
13193668, 279, 86
13195196, 278, 86
13196728, 278, 86
13198256, 277, 86
13199788, 277, 86
13201316, 277, 86
13202848, 277, 85
13204376, 277, 84
13205908, 278, 85
13207436, 278, 84
13208968, 278, 85
13210496, 278, 83
13212028, 278, 83
13213556, 278, 84
13215088, 277, 84
13216616, 277, 84
13218148, 276, 87
13219676, 275, 87
13221208, 275, 86
13222736, 276, 86
13224268, 276, 83
13225796, 275, 81
13227328, 275, 81
13228856, 275, 81
13230388, 275, 81
13231916, 274, 80
13233448, 274, 80
13234976, 275, 80
13236508, 276, 80
13238036, 277, 83
13239568, 278, 85
13241096, 278, 86
13242628, 278, 86
13244156, 276, 84
13245688, 276, 81
13247216, 275, 80
13248748, 275, 80
13250276, 275, 80
13251808, 278, 81
13253336, 280, 82
13254868, 280, 81
13256396, 279, 81
13257928, 278, 81
13259456, 278, 82
13260988, 277, 84
13262516, 277, 85
13264048, 277, 84
13265576, 277, 85
13267108, 279, 86
13268636, 278, 86
13270168, 278, 85
13271696, 279, 84
13273232, 278, 85
13274756, 278, 85
13276288, 278, 84
13277816, 277, 84
13279352, 277, 83
13280876, 277, 84
13282408, 276, 84
13283936, 277, 85
13285472, 277, 86
13286996, 277, 85
13288528, 277, 83
13290056, 277, 82
13291592, 277, 81
13293116, 276, 80
13294648, 275, 81
13296176, 276, 83
13297712, 276, 86
13299236, 276, 87
13300768, 277, 87
13302296, 277, 87
13303832, 277, 88
13305356, 277, 89
13306892, 278, 89
13308416, 278, 88
13309948, 278, 87
13311476, 278, 87
13313008, 277, 85
13314536, 277, 85
13316068, 277, 86
13317596, 277, 87
13319128, 277, 88
13320656, 277, 88
13322188, 278, 89
13323716, 279, 89
13325248, 279, 87
13326776, 278, 87
13328308, 277, 85
13329836, 276, 86
13331368, 275, 85
13332896, 275, 83
13334428, 275, 81
13335956, 276, 83
13337488, 275, 82
13339016, 276, 83
13340548, 277, 85
13342076, 276, 85
13343608, 275, 85
13345136, 275, 85
13346668, 275, 85
13348196, 275, 84
13349728, 275, 83
13351256, 275, 83
13352788, 277, 82
13354316, 276, 81
13355848, 276, 82
13357376, 276, 82
13358908, 275, 82
13360436, 275, 83
13361968, 275, 82
13363496, 275, 82
13365028, 275, 83
13366556, 274, 84
13368088, 274, 84
13369616, 274, 84
13371148, 275, 83
13372680, 275, 84
13374208, 275, 84
13375736, 275, 86
13377268, 274, 86
13378796, 274, 87
13380328, 273, 87
13381856, 273, 87
13383388, 274, 87
13384916, 275, 88
13386448, 276, 89
13387976, 276, 90
13389508, 277, 90
13391036, 277, 90
13392568, 277, 89
13394096, 277, 89
13395628, 276, 88
13397156, 276, 88
13398688, 275, 89
13400216, 275, 89
13401748, 276, 90
13403280, 276, 89
13404808, 276, 88
13406336, 277, 88
13407868, 277, 89
13409400, 276, 89
13410928, 275, 88
13412456, 275, 87
13413988, 276, 86
13415520, 275, 85
13417048, 275, 84
13418576, 276, 85
13420108, 276, 85
13421640, 277, 84
13423168, 278, 83
13424696, 277, 81
13426228, 275, 80
13427760, 274, 81
13429288, 274, 83
13430816, 275, 82
13432348, 275, 82
13433880, 276, 80
13435408, 276, 80
13436944, 276, 79
13438468, 276, 80
13439996, 278, 79
13441528, 278, 79
13443056, 278, 79
13444588, 278, 78
13446116, 278, 78
13447648, 278, 77
13449176, 278, 79
13450708, 278, 79
13452236, 278, 79
13453768, 278, 81
13455296, 279, 83
13456828, 279, 84
13458356, 278, 84
13459888, 278, 85
13461416, 278, 84
13462948, 278, 84
13464476, 277, 84
13466008, 278, 83
13467536, 278, 85
13469068, 278, 86
13470596, 278, 87
13472128, 279, 87
13473656, 280, 87
13475188, 280, 88
13476716, 279, 87
13478248, 278, 88
13479776, 277, 89
13481308, 277, 89
13482836, 276, 89
13484368, 276, 88
13485896, 277, 89
13487428, 276, 91
13488956, 276, 94
13490488, 276, 97
13492016, 275, 97
13493548, 277, 98
13495076, 276, 99
13496608, 275, 97
13498136, 273, 95
13499668, 275, 90
13501196, 274, 84
13502728, 274, 81
13504256, 275, 78
13505788, 275, 78
13507316, 275, 79
13508848, 275, 81
13510376, 274, 84
13511908, 273, 89
13513436, 272, 92
13514968, 272, 96
13516496, 271, 98
13518028, 272, 102
13519640, 272, 100
13521256, 274, 98
13522788, 273, 95
13524316, 274, 91
13525848, 275, 90
13527376, 276, 93
13528908, 274, 92
13530436, 276, 98
13531968, 275, 100
13533580, 277, 107
13535196, 275, 109
13536812, 275, 111
13538428, 275, 112
13540040, 275, 112
13541656, 276, 112
13543272, 275, 108
13544888, 276, 106
13546508, 276, 104
13548116, 277, 103
13549732, 278, 106
13551348, 276, 106
13552960, 275, 113
13554576, 277, 116
13556192, 278, 118
13557808, 279, 123
13559420, 279, 123
13561036, 278, 123
13562652, 278, 122
13564268, 276, 119
13565880, 275, 118
13567496, 275, 114
13569112, 276, 114
13570728, 275, 123
13572340, 274, 123
13573956, 273, 128
13575572, 274, 122
13577188, 274, 115
13578800, 274, 114
13580416, 272, 117
13582032, 272, 118
13583648, 272, 121
13585260, 274, 123
13586876, 274, 121
13588496, 274, 118
13590108, 274, 116
13591720, 274, 118
13593336, 274, 119
13594952, 274, 124
13596568, 273, 126
13598180, 271, 128
13599796, 270, 128
13601412, 271, 129
13603028, 271, 130
13604640, 272, 127
13606256, 274, 130
13607872, 277, 132
13609488, 276, 130
13611100, 275, 131
13612716, 274, 131
13614332, 275, 132
13615948, 274, 134
13617560, 274, 134
13619176, 273, 134
13620792, 273, 136
13622408, 274, 135
13624020, 273, 129
13625636, 272, 127
13627252, 275, 123
13628868, 275, 118
13630484, 274, 114
13632096, 275, 111
13633712, 275, 106
13635328, 278, 107
13636940, 279, 105
13638556, 278, 102
13640172, 278, 100
13641788, 279, 102
13643400, 279, 102
13645016, 278, 99
13646548, 279, 95
13648076, 278, 87
13649608, 279, 83
13651136, 280, 81
13652668, 281, 80
13654196, 282, 81
13655728, 282, 78
13657256, 283, 76
13658788, 285, 76
13660316, 284, 71
13661848, 285, 67
13663376, 283, 66
13664908, 283, 62
13666440, 287, 63
13667968, 288, 53
13669496, 288, 47
13671028, 290, 42
13672560, 288, 39
13674088, 291, 41
13675616, 289, 42
13677148, 291, 43
13678680, 295, 43
13680208, 294, 42
13681736, 294, 43
13683268, 294, 42
13684800, 295, 43
13686328, 295, 41
13687856, 296, 39
13689388, 297, 36
13690920, 298, 35
13692448, 299, 34
13693976, 299, 35
13695508, 299, 30
13697044, 297, 33
13698568, 297, 32
13700104, 298, 38
13701628, 298, 40
13703156, 297, 43
13704688, 295, 49
13706216, 298, 53
13707748, 298, 52
13709276, 298, 53
13710808, 299, 51
13712336, 297, 51
13713868, 299, 51
13715396, 297, 49
13716928, 296, 48
13718456, 296, 51
13719988, 296, 54
13721516, 299, 62
13723048, 296, 68
13724576, 294, 78
13726108, 292, 87
13727636, 289, 97
13729168, 288, 105
13730780, 286, 108
13732396, 287, 111
13734012, 287, 110
13735628, 287, 110
13737240, 286, 113
13738856, 284, 110
13740472, 281, 109
13742092, 280, 107
13743700, 279, 109
13745316, 279, 111
13746932, 277, 114
13748548, 276, 117
13750160, 274, 116
13751776, 274, 113
13753392, 275, 110
13755008, 275, 104
13756620, 274, 102
13758236, 273, 101
13759852, 272, 98
13761380, 272, 94
13762912, 272, 91
13764440, 272, 88
13765972, 271, 88
13767500, 272, 91
13769032, 273, 95
13770560, 274, 96
13772092, 274, 95
13773620, 277, 95
13775152, 277, 92
13776680, 277, 92
13778212, 278, 91
13779740, 279, 92
13781272, 281, 93
13782800, 282, 94
13784332, 282, 97
13785860, 284, 99
13787392, 286, 102
13789008, 287, 106
13790620, 288, 109
13792236, 289, 110
13793852, 290, 110
13795468, 291, 108
13797080, 292, 106
13798696, 292, 105
13800312, 293, 104
13801928, 292, 102
13803544, 293, 101
13805156, 293, 101
13806772, 294, 102
13808388, 294, 103
13810000, 292, 104
13811616, 291, 104
13813232, 291, 103
13814848, 290, 101
13816460, 289, 99
13817992, 287, 97
13819520, 286, 96
13821056, 284, 95
13822580, 286, 94
13824112, 286, 95
13825640, 286, 95
13827176, 286, 97
13828700, 286, 99
13830232, 284, 99
13831760, 284, 98
13833296, 282, 96
13834820, 281, 95
13836352, 281, 95
13837880, 280, 94
13839416, 279, 94
13840940, 279, 93
13842472, 279, 93
13844000, 280, 94
13845536, 279, 94
13847060, 278, 95
13848596, 276, 97
13850120, 277, 99
13851656, 276, 102
13853268, 278, 104
13854880, 279, 104
13856496, 280, 104
13858112, 280, 105
13859728, 279, 105
13861340, 280, 104
13862956, 279, 102
13864572, 279, 101
13866188, 280, 100
13867800, 281, 102
13869416, 282, 105
13871032, 282, 106
13872648, 285, 109
13874260, 286, 110
13875876, 286, 106
13877492, 287, 107
13879108, 286, 108
13880720, 288, 108
13882336, 288, 105
13883952, 287, 105
13885568, 290, 104
13887180, 290, 103
13888796, 291, 101
13890412, 290, 102
13892028, 289, 101
13893648, 289, 101
13895256, 288, 101
13896872, 289, 100
13898488, 288, 98
13900016, 289, 99
13901548, 289, 99
13903076, 288, 96
13904608, 291, 99
13906136, 292, 97
13907668, 290, 99
13909196, 289, 97
13910728, 288, 99
13912256, 286, 99
13913788, 287, 101
13915400, 286, 102
13917016, 284, 100
13918632, 283, 100
13920248, 283, 103
13921860, 286, 106
13923476, 288, 104
13925092, 285, 104
13926708, 287, 107
13928320, 285, 104
13929936, 284, 106
13931552, 283, 108
13933168, 284, 107
13934780, 283, 107
13936396, 285, 107
13938012, 283, 105
13939628, 283, 106
13941240, 284, 107
13942856, 282, 102
13944472, 283, 104
13946088, 283, 102
13947700, 284, 102
13949316, 283, 101
13950932, 282, 102
13952548, 284, 105
13954160, 284, 102
13955776, 284, 100
